Review ID,Reviewer's Profile,Reviewer's Name,Review Title,Review Rating,Review Date,Review Badge,Review Content,Review Images,Product URL
R374S2Z8IBN9I6,https://www.amazon.com/gp/profile/amzn1.account.AEYGSRQQBI46XI7CQHW7WV6RYUJA/ref=cm_cr_getr_d_gw_btm,allen,"Good vacuum, great convenience",4.0 out of 5 stars,"Reviewed in the United States on September 26, 2025",Verified Purchase,"This is the second Dyson cordless vacuum I've owned. The first was a less expensive model, and I wanted to replace it when I saw this one on sale. I loved the first one even though it wasn't always the best at picking stuff up, but this one is better, and while I can't say it's perfect at sucking up stuff, the convenience of the design is an acceptable and welcome trade-off and the overall quality and performance is very good. It's really a game-changer to have the convenience of a wall mounted cordless vac instead of a floor model that you have to lug around and deal with the cord.",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R3E7JHPSO957DF,https://www.amazon.com/gp/profile/amzn1.account.AFC4EP2F4FYJKYYJZXD5NQ4XYAUQ/ref=cm_cr_getr_d_gw_btm,Aeron M,Comparison of new v11 to my old v10 Animal,4.0 out of 5 stars,"Reviewed in the United States on June 19, 2025",Verified Purchase,"I have a v10 Animal already, so I was able to do a side-by-side comparison of the two. The v11 does seem to have a bit more power, and suction was amazing. So good, in fact, that it sucked up my washable rugs enough to stop the rotator. This is a problem, because even set at the weakest suction, it was still pulling too hard on the thinner rugs.
The unit is also quite a bit heavier than the v10, so this may be an issue if you have weakness or arthritis, which I do. I found that my arm got fatigued much faster with the v11. This is most likely due to the computer chip and fancy digital readout on the new unit. There was nothing wrong with the manual buttons on the older unit, but I guess everyone needs smart everything these days. In the future, I will probably opt for a factory-refurbished v10 to save on arm fatigue.
My plan was to put the older v10 in my motor home, and keep the new v11 in the house, but I think now after using them, I will switch that. The older one handles the rugs in the house better, and the new one will be better at sand tracked into the motorhome at the beach. All in all, an excellent unit, but I do wish it was a bit lighter, and a bit better on the thinner rugs. And of course, they take two different filters. Ah well.... ""progress.""",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R51LJ713J3AT0,https://www.amazon.com/gp/profile/amzn1.account.AEPHINTUHB2O42AAT5XSCAECZ6MQ/ref=cm_cr_getr_d_gw_btm,Jenny,Great power for quick jobs,4.0 out of 5 stars,"Reviewed in the United States on July 15, 2025",Verified Purchase,"Well I finally did it...I have wanted this vacuum for a long time but was hesitant because I had the original Dyson and wasn't crazy about it. I just used the V11 for the first time...I used my old shark first and then went back over with the Dyson and it did pick up a little more but not what I expected.
The V11 is very easy to maneuver and light enough to go till it dies without wearing me out.
I will say I wish it had a light like my rainbow and shark so I can actually see where I am going/been and I wish it had a quick (foot) release on the power head that you dont have to bend over to release...I'm not getting any younger lol
Also I ask if the vacuum would stand alone and reviews said it would but it is top heavy and no way it could stand without the dock
I am satisfied with the power and will be great for quick jobs but I dont think it can hang for actually cleaning day!",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R1DILNOIE4MAYA,https://www.amazon.com/gp/profile/amzn1.account.AHIGC4A27L5SOMEEPRMJ4AFQY64Q/ref=cm_cr_getr_d_gw_btm,L. Smith,"A few drawbacks, but overall a good vacuum",4.0 out of 5 stars,"Reviewed in the United States on June 20, 2024",Verified Purchase,"I've just had this a week and it suctions well and is lightweight. Also, very maneuverable. So, it works well as a vacuum cleaner on both carpeted and hard surfaces (use the ""MED"" setting). The battery stayed charged for a whole hour or more. It's very convenient for vacuuming and I don't want to return it, but it has some surprising drawbacks due to poor planning in my opinion.

Here are the drawbacks.
1. There is NO on/off switch. As long as the battery is attached, if you barely touch the trigger the motor turns on, and it's extremely easy to touch the trigger without meaning to. So you must learn to be careful when holding it or carrying it.
2. This device is packaged with a LOT of cardboard boxes folded into various shapes to hold the components. I mean, there must have been ten or fifteen of these, which I flattened so I could recycle them. You have to see it to believe it. It's environmentally friendly, but very cumbersome to unpackage and dispose of all that cardboard.
3. You get a single sheet with a diagram that explains how to assemble it, but there are very few words and the diagrams are not detailed enough in some cases. You can download an online instruction manual, which is a lot more wordy, but it still doesn't explain everything. I found one item in the box that looks like a plastic tab and I cannot find any explanation of its function or where it goes. I just hope I don't ever need it.
4. You get a mounting plate for mounting the vacuum, but I don't know why it's in two parts that snap together with a hinge. I don't know the purpose of the hinge and it makes the mount more fragile so it could break from the weight. The screws they supply for mounting it are about two inches long, which is much much longer than necessary and I had to use two of my own shorter one inch screws to keep them from poking out the back of a wall panel. Also, why does the mounting plate fold?
5. In order to hang up the vacuum using the mounting plate, the battery must be installed. So you can't charge the battery while the vacuum is mounted, unless you have a very nearby outlet and you can't store the battery separately if you want to mount the vacuum.
6. The vacuum cleaner will not stand up on its own. There's no way to let go of it without it falling. You must lay it down or lean it against a corner where it is constrained. While vacuuming the house there are many times you want to pause and leave the vacuum in the current spot, but you must lay it down or find a corner. I don't know if other cordless vacuums have this problem, but I sure wish it could be stood up in an upright position.",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R1ZG0C3IR1QDYT,https://www.amazon.com/gp/profile/amzn1.account.AG2V6W5T6XZ653YR5ZBTFDFAPSWA/ref=cm_cr_getr_d_gw_btm,Anna M. Kelly,Works great at removing pet hair,4.0 out of 5 stars,"Reviewed in the United States on November 3, 2025",Verified Purchase,"Very happy with this product! Picks up dog soooo much dog hair from my area rug, which I thought was clean using my old vacuum. Only wish the battery lasted longer.",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R333LII9MVGYI8,https://www.amazon.com/gp/profile/amzn1.account.AG7J2VAYTAK42STEBUHPAK6K7E5Q/ref=cm_cr_getr_d_gw_btm,Amazon Customer,Good vacuum with some for sure cons.,4.0 out of 5 stars,"Reviewed in the United States on July 10, 2025",Verified Purchase,"Pros
Love that it has such a long battery life I can do my whole house 2 or 3 times.
Good suction (I have only hard floors)
Hepa filter!!

Cons
No light on the front- I really loved that feature with my other vacuum
It says once a week you should drain the battery completely before putting it back onto the charger. So I have to leave it laying on the floor for days each week because I don't need to run it that long at one time.

The charge base should allow for you to plug it up when you want to so this isn't an issue

Also you're not supposed to charge it immediately after use so I have to lay it on the floor and come back and put it on the stand. Just not well thoughtout",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R3PQ9TME21NR0U,https://www.amazon.com/gp/profile/amzn1.account.AEEQUVM6ZTICFLSDAF4E2B2BJ3ZA/ref=cm_cr_getr_d_gw_btm,Alexandra Bixler,Is it worth it? Yes…and,4.0 out of 5 stars,"Reviewed in the United States on October 4, 2025",Verified Purchase,"This picks ups the dust left over from your ancestors, and it makes you want to use it everyday. My only disappointments are that you have to hold the trigger the entire time you are using it, which isn’t helpful for people with hand strength or accessibility issues. And, the red connection points do not detach easily.",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
RZ66OISCEYU09,https://www.amazon.com/gp/profile/amzn1.account.AHEO5SQHMHJF3LPI47OW5JYMIXJQ/ref=cm_cr_getr_d_gw_btm,Kay,❤️❤️❤️,4.0 out of 5 stars,"Reviewed in the United States on July 17, 2025",Verified Purchase,"This is my third cordless vacuum from Dyson, I’ve had a V6, V8, and now the V 11. They just keep getting better and more amazing. I cannot believe how big this trash bin is yet it fills up so quickly because of the incredible suction power. A couple things I wished hadn’t been changed on this model are that the vacuum hangs differently from the wall than the V8, the V 11 sticks out into the room a little more. Another thing is that in order to empty the bin you have to take the attachment off. My last comment is that I hope this vacuum lasts forever because there’s no way I’m going to get a vacuum that has a floor stand. I love the wall chargers.",https://m.media-amazon.com/images/I/71icVemYR0L._SL1000.jpg,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R26XQIOA04456I,https://www.amazon.com/gp/profile/amzn1.account.AEI4AQBTPSY6OU6LHKMUM6PQZYPA/ref=cm_cr_getr_d_gw_btm,Bold&Brash,"Beautiful, Powerful",4.0 out of 5 stars,"Reviewed in the United States on November 16, 2024",Verified Purchase,"UPDATE: so my spouse used this after cutting their hair and the vacuum could not handle it for some reason and the hair got stuck. I started feeling warmth or warm air while using it and realized it wasn’t sucking as good. Then I saw the stuck hair….youd think a vacuum this expensive could handle some hair…. Updated from 5 stars to 4

This is a very beautiful dyson vacuum. We needed an upgrade from our older model. It still doesn't last as long as I would like it to, but still gets the job done. I needed this for upstairs because our older model definitely couldn't handle all three floors of our home. This came with a variety of attachments which are very useful especially the long pointed one for our stairs because lots of crumbs get in the little sides. It does have a bigger container for the dirt so that's really nice. It's also just as loud as our other dyson, so not much help there in terms of noise level. It's tolerable though. It's not like those other vacuums where you REALLY have to yell to hear someone else who is talking to you while vacuuming. I'm also not so bothered about having to hold the trigger while vacuuming because I guess I'm used to it? I mean its not that hard really...I guess it would be nice to not have to do that, but I wouldn't complain about it either way. I love dyson vacuums because my older one has been with us for years now. Like I said, the only thing that isn't good about dysons is the battery life, but the suction and power..is wow...like you can seriously see the little dust particles that you wouldn't have even known was there...",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R16BU6X0K393ZN,https://www.amazon.com/gp/profile/amzn1.account.AEWDI33MAXWJ2POMJKT3L3EZDXOA/ref=cm_cr_getr_d_gw_btm,Kristina,"Great machine, cheap hardware",4.0 out of 5 stars,"Reviewed in the United States on June 7, 2025",Verified Purchase,"We absolutely love this vacuum. It is replacing a shark stickvac that was very, very good. we just decided to try a different brand. The suction is excellent. It is a little bit difficult to push along even a low pile carpet so it is not great if you have severe arthritis. But it certainly does the job and it does not seem to clog easily so I’m very happy. if I have a complaint, it is about the hardware used to hang up the machine. It’s cheap, the anchors broke in the wall with the screws we were given. I’m never happy when I have to make a trip to the hardware store to replace something that should have been properly provided. Other than that, no complaints. We are very happy that we bought this and will certainly consider the Dyson brand when it’s time to replace our full-size vacuum cleaner.",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R1MNUI3HXQXBHB,https://www.amazon.com/gp/profile/amzn1.account.AHVQIGE6RJHIR4ZDMPAE5Z7AAHGQ/ref=cm_cr_getr_d_gw_btm,Princess Carla,Love it!!!,4.0 out of 5 stars,"Reviewed in the United States on October 12, 2025",Verified Purchase,Very quiet excellent suction - a little heavier than my previous models - have to remove floor attachment to empty dust bin,,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
RCEI2B0SQ3MLL,https://www.amazon.com/gp/profile/amzn1.account.AGJVY2PEBETWUAVOS5MVVJPMJGPA/ref=cm_cr_getr_d_gw_btm,Joseph,The king!,4.0 out of 5 stars,"Reviewed in the United States on October 6, 2025",Verified Purchase,"Battery life is average but we can still get to our whole house before it dies. Easy to use, great attachments, great suction even on carpet. Love it!",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
RL91NPLHMWH74,https://www.amazon.com/gp/profile/amzn1.account.AEWR26F3TWF2BXM4L3OC4PAHLSRA/ref=cm_cr_getr_d_gw_btm,Bravosix1,"Very Nice, Expensive, ours had an issue / Non Sponsored review",4.0 out of 5 stars,"Reviewed in the United States on July 20, 2025",Verified Purchase,"Nice light weight handy vacuum, lots of attachment options . BUT ours had an issue where battery lasted about 3-8 minutes on medium setting. Happens. Amazon returned it without delay. Returned it and didn’t buy another. Bought on Amazon deal days, too expensive at normal price like all Dyson products. Other brand options available, went with one of those.

This was rated best Dyson hand helds and easy to see why.

Maybe we just received one that at on shelf too long or just bad battery. Rest of unit was handy, easy attachment just clipped in and off with ease and had very handy screw in wall mount that mounts easily",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R1WZATQBVUFXVN,https://www.amazon.com/gp/profile/amzn1.account.AE4VCORHMSCQLOI5BZBLJLJH455A/ref=cm_cr_getr_d_gw_btm,Heather,Dog hair removed,4.0 out of 5 stars,"Reviewed in the United States on October 7, 2025",Verified Purchase,This is what you need with pets! I would like it to have longer battery power.,,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R3U7SXNFNN1OIV,https://www.amazon.com/gp/profile/amzn1.account.AHDM334YR5UYLENDGJFYHCVU47OQ/ref=cm_cr_getr_d_gw_btm,Stephanie Van Hoose,Love it!!! just wish there were a couple of changes.,4.0 out of 5 stars,"Reviewed in the United States on March 9, 2025",Verified Purchase,My husband surprised me with a Dyson for Christmas. I have been buying cheap versions for years that last 6 months- a year. My advice is stop wasting your time and money and just buy the Dyson. Oh my gosh it's amazing! We have two dogs and all hardwood floors. The amount of dirt and hair it gets is unreal. The battery lasts long enough for me to vacuum my entire downstairs approx 1800-1900sq ft. I do have some complaints though. This week I used the vacuum 3 days in a row. I ended up a blister between my thumb and index finger. Because there isn't a way to hold the on button. I did just read that you can buy something on Amazon to hold it down or use a rubberband. Also I ended up with a bruise on the back of my thumb from the hard plastic. These are just design issues. But as far as a vacuum goes this is the best thing I've bought.,,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
